# T, Yield, 15 min, 30 min, 60 min, 120 min, 240 min
1.770500000000000000e+03,7.535419679415220617e-01,7.587132114390615634e-01,7.628880971865034111e-01,7.693823137546932367e-01,7.787926656143194792e-01,7.905897601528986129e-01
1.773000000000000000e+03,7.535715887805913837e-01,7.589971381571619657e-01,7.633372325858001073e-01,7.700242283630759355e-01,7.796490712491692676e-01,7.916876306012601283e-01
1.775500000000000000e+03,7.536012253314091636e-01,7.592915739544531251e-01,7.638005353411021492e-01,7.706790664740638119e-01,7.805178241119582472e-01,7.928018320960333876e-01
1.778000000000000000e+03,7.536308776066631410e-01,7.595968362285715481e-01,7.642782129687466508e-01,7.713463171773968785e-01,7.813986130021706167e-01,7.939250209229741229e-01
1.780500000000000000e+03,7.536605456190550445e-01,7.599132491192102101e-01,7.647704619708114437e-01,7.720254032551780998e-01,7.822911065955175935e-01,7.950569851437768731e-01
1.783000000000000000e+03,7.536902293813002585e-01,7.602411439422308570e-01,7.652774660294783260e-01,7.727156867508528926e-01,7.831949511236662165e-01,7.961974657503139152e-01
1.785500000000000000e+03,7.537199289061281560e-01,7.605808595494654156e-01,7.657993937015789010e-01,7.734164790526349975e-01,7.841097691165721528e-01,7.973461488688261545e-01
1.788000000000000000e+03,7.537496442062819879e-01,7.609327425539496037e-01,7.663363955410428252e-01,7.741270565746086740e-01,7.850351595254121406e-01,7.985026609035724698e-01
1.790500000000000000e+03,7.537793752945187720e-01,7.612971473506056075e-01,7.668886005950168450e-01,7.748466831328023607e-01,7.859706994866841878e-01,7.996665669034302981e-01
1.793000000000000000e+03,7.538091221836097366e-01,7.616744358552792749e-01,7.674561122477757680e-01,7.755746400504068827e-01,7.869159479038553284e-01,8.008373723917558973e-01
1.795500000000000000e+03,7.538388848863398772e-01,7.620649768819608427e-01,7.680390034256534548e-01,7.763102648679008899e-01,7.878704509144500712e-01,8.020145288220629221e-01
1.798000000000000000e+03,7.538686634155083999e-01,7.624691450803763315e-01,7.686373112254712980e-01,7.770529992668809838e-01,7.888337491828120163e-01,8.031974427060587507e-01
1.800500000000000000e+03,7.538984577839280554e-01,7.628873193650885787e-01,7.692510310862348266e-01,7.778024464355547396e-01,7.898053868195327176e-01,8.043854883115588716e-01
1.803000000000000000e+03,7.539282680044261387e-01,7.633198807834896682e-01,7.698801106856756338e-01,7.785584376148789731e-01,7.907849215874580562e-01,8.055780236587342102e-01
1.805500000000000000e+03,7.539580940898434891e-01,7.637672097936265558e-01,7.705244438044495103e-01,7.793207414496399199e-01,7.917719359225163789e-01,8.067744093716081588e-01
1.808000000000000000e+03,7.539879360530353791e-01,7.642296829528926194e-01,7.711838644553474786e-01,7.800878442147599623e-01,7.927660481872280673e-01,8.079740297859275833e-01
1.810500000000000000e+03,7.540177939068711810e-01,7.647076690534688748e-01,7.718581416160100739e-01,7.808591042062374976e-01,7.937669234971769239e-01,8.091763155896711801e-01
1.813000000000000000e+03,7.540476676642338116e-01,7.652015247774773821e-01,7.725469749250130080e-01,7.816341172096868961e-01,7.947742834258925138e-01,8.103807671877891750e-01
1.815500000000000000e+03,7.540775573380210650e-01,7.657115899808085713e-01,7.732499916976525167e-01,7.824126037827245916e-01,7.957879139087078446e-01,8.115869779405687767e-01
1.818000000000000000e+03,7.541074629411441688e-01,7.662381827458899508e-01,7.739667455863228351e-01,7.831944229658293066e-01,7.968076707345880250e-01,8.127946564212856773e-01
1.820500000000000000e+03,7.541373844865290055e-01,7.667815943666905776e-01,7.746967171509606676e-01,7.839795822784413337e-01,7.978334821354360340e-01,8.140036468653263357e-01
1.823000000000000000e+03,7.541673219871154465e-01,7.673420844408479491e-01,7.754393165207582594e-01,7.847682433935856405e-01,7.988653481487937302e-01,8.152139470305119762e-01
1.825500000000000000e+03,7.541972754558575742e-01,7.679198762418205648e-01,7.761938882257265471e-01,7.855607231157775150e-01,7.999033366312763293e-01,8.164257227493132429e-01
1.828000000000000000e+03,7.542272449057233485e-01,7.684905319268912072e-01,7.768879832751010017e-01,7.865246309874263098e-01,8.010445657557088150e-01,8.176783194364528606e-01
1.830500000000000000e+03,7.542572303496957176e-01,7.690657078748517339e-01,7.775612451718245666e-01,7.875546313606005544e-01,8.022308939594627875e-01,8.189448217646102535e-01
1.833000000000000000e+03,7.542872318007711741e-01,7.696527659686207556e-01,7.782369889077113134e-01,7.885944727351417161e-01,8.034293517745763058e-01,8.202137568704696013e-01
1.835500000000000000e+03,7.543172492719607547e-01,7.702513659601128992e-01,7.789157279221717856e-01,7.896436495886275386e-01,8.046387424516732167e-01,8.214879642849211017e-01
1.838000000000000000e+03,7.543472827762898181e-01,7.708611317933345974e-01,7.795984138054928847e-01,7.907016999449875128e-01,8.058578406864927990e-01,8.227712129191121493e-01
1.840500000000000000e+03,7.543773323267979336e-01,7.714816553028994717e-01,7.802865233474246542e-01,7.917682116203587084e-01,8.070854032201825179e-01,8.240683185042549930e-01
1.843000000000000000e+03,7.544073979365391036e-01,7.721125013396014092e-01,7.809821528483056330e-01,7.928428277234055299e-01,8.083201814762722703e-01,8.253852642524830419e-01
1.845500000000000000e+03,7.544374796185816523e-01,7.727532145325510804e-01,7.816881180110977212e-01,7.939252511425376468e-01,8.095609365894174125e-01,8.267293211119850493e-01
1.848000000000000000e+03,7.544675773860081147e-01,7.734033278844915094e-01,7.824080567321978208e-01,7.950152477114866834e-01,8.108064572157690497e-01,8.281047585810099587e-01
1.850500000000000000e+03,7.544976912519156809e-01,7.740623733639602211e-01,7.831465308678648984e-01,7.961126477036039040e-01,8.120555805303203423e-01,8.294919490564396369e-01
1.853000000000000000e+03,7.545278212294156406e-01,7.747298946030267697e-01,7.839091215751240460e-01,7.972173452603772414e-01,8.133072167958499410e-01,8.308863366746221946e-01
1.855500000000000000e+03,7.545579673316341607e-01,7.754054617233908653e-01,7.847025111329932745e-01,7.983292953348619658e-01,8.145603778269522310e-01,8.322869787839604072e-01
1.858000000000000000e+03,7.545881295717113968e-01,7.760886881968815931e-01,7.855345423070835276e-01,7.994485077256187067e-01,8.158142095491277557e-01,8.336929781269825090e-01
1.860500000000000000e+03,7.546183079628021595e-01,7.767792494976913931e-01,7.864142444253156006e-01,8.005750378106092358e-01,8.170680286546424531e-01,8.351034930927968558e-01
1.863000000000000000e+03,7.546485025180759143e-01,7.774769031240443828e-01,7.873518135288739561e-01,8.017089736859636107e-01,8.183213630727225185e-01,8.365177484167283239e-01
1.865500000000000000e+03,7.546787132507162266e-01,7.781815093675262807e-01,7.883506526282685334e-01,8.028504195857005810e-01,8.195739955882482830e-01,8.379350462073363870e-01
1.868000000000000000e+03,7.547089401739216497e-01,7.788930519961603238e-01,7.893671592202748943e-01,8.039994757396475844e-01,8.208260094630590586e-01,8.393547771234090016e-01
1.870500000000000000e+03,7.547391833009049478e-01,7.796116578142765485e-01,7.903920447241531422e-01,8.051562152317526255e-01,8.220778343379315789e-01,8.407764314620788104e-01
1.873000000000000000e+03,7.547694426448936511e-01,7.803376138836740639e-01,7.914245785339318884e-01,8.063208964292537528e-01,8.233302900425343296e-01,8.421996098655911700e-01
1.875500000000000000e+03,7.547997182191298338e-01,7.810713810611396024e-01,7.924640561662105176e-01,8.074947552001874307e-01,8.245846252411722643e-01,8.436240333146749482e-01
1.878000000000000000e+03,7.548300100368701138e-01,7.818136024455698552e-01,7.935098095042507627e-01,8.086771164665053080e-01,8.258425471371958482e-01,8.450495520621601475e-01
1.880500000000000000e+03,7.548603181113857641e-01,7.825651053507954868e-01,7.945612160801428514e-01,8.098669542978115254e-01,8.271062378011531102e-01,8.464761531802453831e-01
1.883000000000000000e+03,7.548906424559628237e-01,7.833268955365809694e-01,7.956177069478441721e-01,8.110632588311603719e-01,8.283783521401287819e-01,8.479039664567494805e-01
1.885500000000000000e+03,7.549209830839018753e-01,7.841001426413780617e-01,7.966787727921570417e-01,8.122650527339543292e-01,8.296619921559824640e-01,8.493332684841732316e-01
1.888000000000000000e+03,7.549513400085181569e-01,7.848861560572675256e-01,7.977439680532852906e-01,8.134714083751752867e-01,8.309606520165405685e-01,8.507644849408346754e-01
1.890500000000000000e+03,7.549817132431418942e-01,7.856863508530029794e-01,7.988129130144844270e-01,8.146814651984485289e-01,8.322781286475774420e-01,8.521981912601670484e-01
1.893000000000000000e+03,7.550121028011176350e-01,7.865022037614316508e-01,7.998852939899907533e-01,8.158944467255068167e-01,8.336176310665543987e-01,8.536351121104568396e-01
1.895500000000000000e+03,7.550425086958050258e-01,7.873351996751807302e-01,8.009608619502452953e-01,8.171096765721946875e-01,8.349680870665213694e-01,8.550761203443242309e-01
1.898000000000000000e+03,7.550729309405782574e-01,7.881867695116800965e-01,8.020394301188058517e-01,8.183265928352088103e-01,8.363240072585068630e-01,8.565222362999926897e-01
1.900500000000000000e+03,7.551033695488266195e-01,7.890582206896368245e-01,8.031208712603732369e-01,8.195447602111867180e-01,8.376846213589602685e-01,8.579746285153992957e-01
1.903000000000000000e+03,7.551338245339538346e-01,7.899506617826523858e-01,8.042051155424605469e-01,8.207638792443560094e-01,8.390491896084515400e-01,8.594336615214024366e-01
1.905500000000000000e+03,7.551642959093786134e-01,7.908649231652122857e-01,8.052921499869770683e-01,8.219837921680503978e-01,8.404170072178771544e-01,8.608968721999283868e-01
1.908000000000000000e+03,7.551947836885347654e-01,7.918014756297044876e-01,8.063820206247332978e-01,8.232044849099643402e-01,8.417874083243815919e-01,8.623629607931228014e-01
1.910500000000000000e+03,7.552252878848706441e-01,7.927597832433780356e-01,8.074748385182192179e-01,8.244260849694391435e-01,8.431597694958365974e-01,8.638307501227100449e-01
1.913000000000000000e+03,7.552558085118495912e-01,7.937285619846242701e-01,8.085707908178496606e-01,8.256488550420121308e-01,8.445335128672454283e-01,8.652990831513984737e-01
1.915500000000000000e+03,7.552863455829500472e-01,7.947034021642803703e-01,8.096701579556211392e-01,8.268731824526334151e-01,8.459081090321580731e-01,8.667668308719508330e-01
1.918000000000000000e+03,7.553168991116651076e-01,7.956841560402719837e-01,8.107733379501809168e-01,8.280995646513696906e-01,8.472830798433305111e-01,8.682328992872944129e-01
1.920500000000000000e+03,7.553474691115030781e-01,7.966706677331085729e-01,8.118808785930758942e-01,8.293285912080474720e-01,8.486580012960476260e-01,8.696962353535584445e-01
1.923000000000000000e+03,7.553780555959871412e-01,7.976627667183139314e-01,8.129935180065702705e-01,8.305609228977554048e-01,8.500325066726804879e-01,8.711558318665991729e-01
1.925500000000000000e+03,7.554086585786555785e-01,7.986602621869850482e-01,8.141122337143522625e-01,8.317972685804612132e-01,8.514062901177328335e-01,8.726107313989386327e-01
1.928000000000000000e+03,7.554392780730613266e-01,7.996629384661425588e-01,8.152382999612151071e-01,8.330383606311125844e-01,8.527791107904325596e-01,8.740600295315594792e-01
1.930500000000000000e+03,7.554699140927728651e-01,8.006705516794748734e-01,8.163717260637246564e-01,8.342849296622421029e-01,8.541507977105421423e-01,8.755028777659220607e-01
1.933000000000000000e+03,7.555005666513735507e-01,8.016828278161399757e-01,8.175105972307407098e-01,8.355376791966103722e-01,8.555212553778005491e-01,8.769384866376241927e-01
1.935500000000000000e+03,7.555312357624617281e-01,8.026994623565836262e-01,8.186545706202374983e-01,8.367972607974293320e-01,8.568904702125220707e-01,8.783661296763065618e-01
1.938000000000000000e+03,7.555619214396510630e-01,8.037201215768473572e-01,8.198033527891160910e-01,8.380642499599185724e-01,8.582585178404082971e-01,8.797851489597275920e-01
1.940500000000000000e+03,7.555926236965699871e-01,8.047444456148257208e-01,8.209566790842400819e-01,8.393391228277644611e-01,8.596255712333027432e-01,8.811949630880245854e-01
1.943000000000000000e+03,7.556233425468624754e-01,8.057720533335364088e-01,8.221143130729563486e-01,8.406222335426490888e-01,8.609919097218876605e-01,8.825950784536921168e-01
1.945500000000000000e+03,7.556540780041876015e-01,8.068025489594715660e-01,8.232760454598049282e-01,8.419133356366477194e-01,8.623579289157597971e-01,8.839851047022859731e-01
1.948000000000000000e+03,7.556848300822194275e-01,8.078355304117988966e-01,8.244416926064171980e-01,8.432099158260614180e-01,8.637241515977596151e-01,8.853647752684727923e-01
1.950500000000000000e+03,7.557155987946474474e-01,8.088705991747749957e-01,8.256110947908267272e-01,8.445112025505757680e-01,8.650912396976209173e-01,8.867339738328364751e-01
1.953000000000000000e+03,7.557463841551761430e-01,8.099073715055731260e-01,8.267841143504607304e-01,8.458167540428317421e-01,8.664600074889214909e-01,8.880927674779169889e-01
1.955500000000000000e+03,7.557771861775256506e-01,8.109454907166356863e-01,8.279606338494417406e-01,8.471261265196118329e-01,8.678314361876493521e-01,8.894414472275083972e-01
1.958000000000000000e+03,7.558080048754309832e-01,8.119846402284243148e-01,8.291405543960596036e-01,8.484388737575849770e-01,8.692066901575826732e-01,8.907805765297959200e-01
1.960500000000000000e+03,7.558388402626426972e-01,8.130245570563028323e-01,8.303237942117454029e-01,8.497545468780401956e-01,8.705871349478462307e-01,8.921110480885264815e-01
1.963000000000000000e+03,7.558696923529266698e-01,8.140650453741146153e-01,8.315102875207698307e-01,8.510726944056659082e-01,8.719717384595665477e-01,8.934341492502764215e-01
1.965500000000000000e+03,7.559005611600638774e-01,8.151059897854358027e-01,8.326999837928705794e-01,8.523928626631885885e-01,8.733561654931306650e-01,8.947516359100544658e-01
1.968000000000000000e+03,7.559314466978510616e-01,8.161473679293992367e-01,8.338928473321151058e-01,8.537145965555997806e-01,8.747394782175813566e-01,8.960658145889066617e-01
1.970500000000000000e+03,7.559623489801000629e-01,8.171892620492495762e-01,8.350888571675093575e-01,8.550374407842966651e-01,8.761207910750619110e-01,8.973793593613564878e-01
1.973000000000000000e+03,7.559932680206380429e-01,8.182318691567296298e-01,8.362880071669490656e-01,8.563609415128714542e-01,8.774991968417216182e-01,8.986878910792427400e-01
1.975500000000000000e+03,7.560242038333080394e-01,8.192755094333168397e-01,8.374903062684682098e-01,8.576846484832737483e-01,8.788737692319279482e-01,8.999882561888825627e-01
1.978000000000000000e+03,7.560551564319680784e-01,8.203206325206380267e-01,8.386957787030809852e-01,8.590081175550180470e-01,8.802435670483019781e-01,9.012799018850345956e-01
1.980500000000000000e+03,7.560861258304919508e-01,8.213854063035618269e-01,8.399207845419554008e-01,8.603397832204641160e-01,8.816156468901352738e-01,9.025685740578529570e-01
1.983000000000000000e+03,7.561171120427687686e-01,8.224750507415456990e-01,8.411670725239328572e-01,8.616788993240360739e-01,8.829893503432258983e-01,9.038551130375716003e-01
1.985500000000000000e+03,7.561481150827034092e-01,8.235715921543089735e-01,8.424151580715184551e-01,8.630136661056730940e-01,8.843532778908198555e-01,9.051311961159237418e-01
1.988000000000000000e+03,7.561791349642158488e-01,8.246782797709282242e-01,8.436655120035116973e-01,8.643436026056071642e-01,8.857059074222090045e-01,9.063958305760955181e-01
1.990500000000000000e+03,7.562101717012421620e-01,8.257990413705708077e-01,8.449187168248026847e-01,8.656684017577588319e-01,8.870458433466092973e-01,9.076482131294942857e-01
1.993000000000000000e+03,7.562412253077336333e-01,8.269385479224116153e-01,8.461754519013678921e-01,8.669879534351865313e-01,8.883718542675173024e-01,9.088877557486521042e-01
1.995500000000000000e+03,7.562722957976572014e-01,8.281022461387665956e-01,8.474364728130323599e-01,8.683023693857949699e-01,8.896829168405494537e-01,9.101141113192613430e-01
1.998000000000000000e+03,7.563033831849956812e-01,8.292817879497998979e-01,8.487025839706990871e-01,8.696120102929333351e-01,8.909782667418008062e-01,9.113271986597375474e-01
2.000500000000000000e+03,7.563344874837472087e-01,8.304667316294092050e-01,8.499746034820886420e-01,8.709175152106667372e-01,8.922574577869738510e-01,9.125272263780113136e-01
2.003000000000000000e+03,7.563656087079259072e-01,8.316564496602976142e-01,8.512532897946587518e-01,8.722198336280213571e-01,8.935204303624737499e-01,9.137147149421832593e-01
2.005500000000000000e+03,7.563967468715613318e-01,8.328503385647211266e-01,8.525380978406881249e-01,8.735202604053597941e-01,8.947675904564309501e-01,9.148905162287802595e-01
2.008000000000000000e+03,7.564279019886989142e-01,8.340478236337924844e-01,8.538278508510260822e-01,8.748204737965922240e-01,8.959999007108145896e-01,9.160558296769422126e-01
2.010500000000000000e+03,7.564590740733997398e-01,8.352483637672366568e-01,8.551215963652860630e-01,8.761225767174604107e-01,8.972189850522352961e-01,9.172122140122521694e-01
2.013000000000000000e+03,7.564902631397406596e-01,8.364514564048893819e-01,8.564183761647519155e-01,8.774291413398230821e-01,8.984272485970806743e-01,9.183615933059062764e-01
2.015500000000000000e+03,7.565214692018145115e-01,8.376566425211567912e-01,8.577172308578757676e-01,8.787432569812072547e-01,8.996280146626779439e-01,9.195062558984421486e-01
2.018000000000000000e+03,7.565526922737296767e-01,8.388635116436670147e-01,8.590172052013327342e-01,8.800639942646106828e-01,9.008256808455626929e-01,9.206488444384959280e-01
2.020500000000000000e+03,7.565839323696104124e-01,8.400717068434075951e-01,8.603173542826695330e-01,8.813829231180786428e-01,9.020258962446057183e-01,9.217923349637695551e-01
2.023000000000000000e+03,7.566151895035969632e-01,8.412809296286583027e-01,8.616167506929945930e-01,8.826983730134725370e-01,9.032347000915428303e-01,9.229400025835940991e-01
2.025500000000000000e+03,7.566464636898453389e-01,8.424909446601357432e-01,8.629144928149534710e-01,8.840089164886905104e-01,9.044421781012499384e-01,9.240953709130366178e-01
2.028000000000000000e+03,7.566777549425274252e-01,8.437015841889726753e-01,8.642097143400429005e-01,8.853131237049899349e-01,9.056430763501194248e-01,9.252608499813554932e-01
2.030500000000000000e+03,7.567090632758312063e-01,8.449127521073579450e-01,8.655015951112516870e-01,8.866095754365547199e-01,9.068366137010339667e-01,9.264285054310846812e-01
2.033000000000000000e+03,7.567403887039604315e-01,8.461244274930195264e-01,8.667893733601750306e-01,8.878968786414761505e-01,9.080220977912797364e-01,9.275958165415485457e-01
2.035500000000000000e+03,7.567717312411349484e-01,8.473366675273985571e-01,8.680723593735381050e-01,8.891736849195668313e-01,9.091989367467013805e-01,9.287622444171923508e-01
2.038000000000000000e+03,7.568030909015903696e-01,8.485496096744614691e-01,8.693499505829143104e-01,8.904387121636816449e-01,9.103666510593064753e-01,9.299272726025200608e-01
2.040500000000000000e+03,7.568344676995786280e-01,8.497634730251120150e-01,8.706216480254224122e-01,8.916907697057702142e-01,9.115248854100556075e-01,9.310904103850440316e-01
2.043000000000000000e+03,7.568658616493674218e-01,8.509785587431023535e-01,8.718870740752183712e-01,8.929287872457580821e-01,9.126734201503962085e-01,9.322511963412281055e-01
2.045500000000000000e+03,7.568972727652405474e-01,8.521952495923799109e-01,8.731459912989240069e-01,8.941518478286352156e-01,9.138121820824275376e-01,9.334092020759976460e-01
2.048000000000000000e+03,7.569287010614981215e-01,8.534140085841264156e-01,8.743983222477186290e-01,8.953592251018219761e-01,9.149412541020791600e-01,9.345640360902830457e-01
2.050500000000000000e+03,7.569601465524561368e-01,8.546353768524078687e-01,8.756441699694980096e-01,8.965504250384269680e-01,9.160608831958961806e-01,9.357153476978476991e-01
2.053000000000000000e+03,7.569916092524466844e-01,8.558599709485319451e-01,8.768838390122963844e-01,8.977252322504345461e-01,9.171714862147991587e-01,9.368628309038956603e-01
2.055500000000000000e+03,7.570230891758181757e-01,8.570884798318141318e-01,8.781178567010200497e-01,8.988837609363325987e-01,9.182736527924175718e-01,9.380062281548534608e-01
2.058000000000000000e+03,7.570545863369350092e-01,8.583216618620467253e-01,8.793469945095613305e-01,9.000265104073319478e-01,9.193681447365024129e-01,9.391453338723464439e-01
2.060500000000000000e+03,7.570861007501780149e-01,8.595589970395088875e-01,8.805722894251556410e-01,9.011544250120608890e-01,9.204558912044725760e-01,9.402799976952888050e-01
2.063000000000000000e+03,7.571176324299440097e-01,8.607989303368779321e-01,8.817950653163354469e-01,9.022689581286544858e-01,9.215379789829613033e-01,9.414101273724860830e-01
2.065500000000000000e+03,7.571491813906461310e-01,8.620406672241691659e-01,8.830169544735624321e-01,9.033721397130448638e-01,9.226156372298902619e-01,9.425356912737755666e-01
2.068000000000000000e+03,7.571807476467139475e-01,8.632834126523105667e-01,8.842399196945196493e-01,9.044666466817077310e-01,9.236902161086631979e-01,9.436567205197965436e-01
2.070500000000000000e+03,7.572123312125929040e-01,8.645263757979124719e-01,8.854662775338102421e-01,9.055558751662206030e-01,9.247631588483847809e-01,9.447733107676402620e-01
2.073000000000000000e+03,7.572439321027450987e-01,8.657687749021494295e-01,8.866948195506555441e-01,9.066440134079993829e-01,9.258359669006054338e-01,9.458856237302143422e-01
2.075500000000000000e+03,7.572755503316490611e-01,8.670098421065772776e-01,8.879189540706511341e-01,9.077361137693338300e-01,9.269101580287713027e-01,9.469938885491331337e-01
2.078000000000000000e+03,7.573071859137991968e-01,8.682488281939969577e-01,8.891374267724064806e-01,9.088380377420184342e-01,9.279872173557662807e-01,9.480984031821224622e-01
2.080500000000000000e+03,7.573388388637067870e-01,8.694850071549311554e-01,8.903491444124227439e-01,9.099424325656132462e-01,9.290685415996140506e-01,9.491995360039964247e-01
2.083000000000000000e+03,7.573705091958993219e-01,8.707176805202191394e-01,8.915530428881549563e-01,9.110414638699626533e-01,9.301542176614274737e-01,9.502977278530186922e-01
